  
       XFOIL         Version 6.99
  
 Calculated polar for: glennmartin3.dat                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1093   0.00869   0.00255  -0.0405   0.4172   0.0284
  -1.500   0.1589   0.00869   0.00247  -0.0389   0.3914   0.0305
  -1.000   0.2082   0.00872   0.00244  -0.0372   0.3721   0.0314
  -0.500   0.2579   0.00874   0.00240  -0.0357   0.3559   0.0340
   0.000   0.3058   0.00883   0.00242  -0.0339   0.3306   0.0392
   0.500   0.3556   0.00885   0.00247  -0.0327   0.3043   0.0820
   1.000   0.4038   0.00892   0.00260  -0.0312   0.2731   0.1498
   1.500   0.4474   0.00913   0.00275  -0.0287   0.2487   0.1623
   2.000   0.4932   0.00932   0.00291  -0.0267   0.2298   0.1866
   2.500   0.5751   0.00895   0.00324  -0.0336   0.2126   0.5061
