  
       XFOIL         Version 6.99
  
 Calculated polar for: goe55.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0452   0.00796   0.00180  -0.0295   0.3042   0.0026
  -1.000   0.0711   0.00774   0.00156  -0.0292   0.2887   0.0017
  -0.500   0.1292   0.00766   0.00149  -0.0290   0.2789   0.0043
   0.000   0.1875   0.00748   0.00139  -0.0290   0.2696   0.0294
   0.500   0.2457   0.00738   0.00137  -0.0289   0.2588   0.0488
   1.000   0.3038   0.00732   0.00137  -0.0289   0.2448   0.0829
   1.500   0.3617   0.00751   0.00144  -0.0289   0.1975   0.0989
   2.000   0.4195   0.00802   0.00166  -0.0290   0.1165   0.1095
   2.500   0.4776   0.00852   0.00203  -0.0293   0.0340   0.2029
   3.000   0.5362   0.00737   0.00238  -0.0303   0.0215   0.8717
   3.500   0.5898   0.00745   0.00260  -0.0292   0.0008   1.0000
   4.000   0.6474   0.00774   0.00284  -0.0290   0.0009   1.0000
   4.500   0.7049   0.00805   0.00312  -0.0289   0.0011   1.0000
   5.000   0.7622   0.00837   0.00340  -0.0287   0.0014   1.0000
   5.500   0.8194   0.00874   0.00376  -0.0286   0.0016   1.0000
   6.000   0.8765   0.00918   0.00423  -0.0284   0.0014   1.0000
   6.500   0.9333   0.00982   0.00495  -0.0282   0.0010   1.0000
