  
       XFOIL         Version 6.99
  
 Calculated polar for: arad6.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3911   0.00595   0.00149  -0.1355   0.7799   0.0095
  -1.500   0.4485   0.00599   0.00140  -0.1356   0.7387   0.0119
  -1.000   0.5063   0.00595   0.00132  -0.1359   0.6988   0.0361
  -0.500   0.5641   0.00594   0.00130  -0.1362   0.6651   0.0676
   0.000   0.6215   0.00601   0.00133  -0.1365   0.6256   0.0993
   0.500   0.6786   0.00617   0.00140  -0.1367   0.5801   0.1285
   1.000   0.7351   0.00644   0.00151  -0.1368   0.5208   0.1580
   1.500   0.7906   0.00689   0.00171  -0.1369   0.4353   0.1967
   2.000   0.8452   0.00743   0.00202  -0.1369   0.3306   0.2909
