  
       XFOIL         Version 6.99
  
 Calculated polar for: goe426.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2832   0.00704   0.00134  -0.1019   0.4843   0.0013
  -1.000   0.3987   0.00674   0.00112  -0.1023   0.4735   0.0233
  -0.500   0.4563   0.00667   0.00111  -0.1025   0.4675   0.0342
   0.000   0.5137   0.00666   0.00110  -0.1027   0.4584   0.0409
   1.000   0.6288   0.00637   0.00107  -0.1032   0.4496   0.1344
   1.500   0.6835   0.00583   0.00111  -0.1033   0.4400   0.4004
   2.000   0.7377   0.00575   0.00123  -0.1031   0.4098   0.5404
   2.500   0.7876   0.00621   0.00153  -0.1022   0.3423   0.6152
   3.000   0.8057   0.00917   0.00317  -0.0959   0.0014   0.6732
   3.500   0.8581   0.00931   0.00345  -0.0953   0.0013   0.7517
   4.000   0.9091   0.00946   0.00376  -0.0944   0.0015   0.8278
   4.500   0.9671   0.00951   0.00410  -0.0950   0.0019   1.0000
   5.000   1.0180   0.00988   0.00444  -0.0941   0.0023   1.0000
   5.500   1.0683   0.01027   0.00480  -0.0931   0.0030   1.0000
   6.000   1.1166   0.01073   0.00526  -0.0918   0.0031   1.0000
   6.500   1.1622   0.01130   0.00584  -0.0899   0.0031   1.0000
