  
       XFOIL         Version 6.99
  
 Calculated polar for: gm15sm.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3693   0.00509   0.00054  -0.1396   0.7065   0.0411
  -1.500   0.4209   0.00499   0.00045  -0.1385   0.6620   0.0997
  -1.000   0.4733   0.00496   0.00043  -0.1375   0.6245   0.1564
  -0.500   0.5263   0.00502   0.00044  -0.1367   0.5898   0.1896
   0.000   0.5795   0.00508   0.00048  -0.1358   0.5582   0.2302
   0.500   0.6330   0.00517   0.00054  -0.1351   0.5296   0.2561
   1.000   0.6864   0.00529   0.00061  -0.1343   0.5012   0.2825
   1.500   0.7396   0.00542   0.00071  -0.1335   0.4720   0.3095
   2.000   0.7925   0.00558   0.00084  -0.1327   0.4409   0.3386
   2.500   0.8451   0.00578   0.00099  -0.1318   0.4084   0.3706
   3.500   0.9417   0.00685   0.00161  -0.1286   0.2522   0.4664
