  
       XFOIL         Version 6.99
  
 Calculated polar for: goe567.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.4864   0.00681   0.00129  -0.1483   0.5238   0.0023
  -1.000   0.5429   0.00657   0.00118  -0.1484   0.5076   0.0721
  -0.500   0.5996   0.00604   0.00109  -0.1487   0.4977   0.2190
   0.000   0.6564   0.00599   0.00112  -0.1488   0.4846   0.2665
   0.500   0.7126   0.00603   0.00119  -0.1487   0.4673   0.3099
   1.000   0.7684   0.00611   0.00129  -0.1486   0.4495   0.3452
   1.500   0.8216   0.00639   0.00146  -0.1479   0.4134   0.3693
   2.000   0.8326   0.00925   0.00291  -0.1399   0.1039   0.3865
   2.500   0.8745   0.01014   0.00349  -0.1371   0.0013   0.4042
   3.000   0.9261   0.01040   0.00376  -0.1362   0.0011   0.4245
   3.500   0.9767   0.01068   0.00405  -0.1351   0.0014   0.4440
   4.000   1.0264   0.01098   0.00437  -0.1339   0.0018   0.4645
   4.500   1.0746   0.01132   0.00473  -0.1323   0.0022   0.4831
   5.000   1.1207   0.01170   0.00516  -0.1304   0.0020   0.5025
