  
       XFOIL         Version 6.99
  
 Calculated polar for: goe515.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0745   0.00586   0.00086  -0.0645   0.7234   0.0038
  -1.500   0.1297   0.00578   0.00075  -0.0641   0.7044   0.0032
  -1.000   0.1832   0.00558   0.00059  -0.0634   0.6770   0.0370
  -0.500   0.2352   0.00534   0.00052  -0.0625   0.6454   0.1097
   0.000   0.2894   0.00539   0.00051  -0.0620   0.6133   0.1181
   0.500   0.3433   0.00538   0.00051  -0.0614   0.5834   0.1442
   1.000   0.3959   0.00537   0.00055  -0.0607   0.5450   0.2038
   1.500   0.4380   0.00620   0.00081  -0.0581   0.3592   0.2523
   2.000   0.4680   0.00808   0.00153  -0.0533   0.0023   0.3165
   2.500   0.5174   0.00785   0.00173  -0.0521   0.0024   0.5077
