  
       XFOIL         Version 6.99
  
 Calculated polar for: m5.dat                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1779   0.00711   0.00157   0.0085   0.5934   0.0038
  -1.500  -0.1199   0.00694   0.00134   0.0083   0.5766   0.0043
  -1.000  -0.0618   0.00683   0.00121   0.0080   0.5602   0.0033
  -0.500  -0.0040   0.00662   0.00104   0.0076   0.5430   0.0259
   0.000   0.0537   0.00645   0.00097   0.0072   0.5261   0.0557
   0.500   0.1117   0.00633   0.00092   0.0068   0.5106   0.0805
   1.000   0.1694   0.00613   0.00090   0.0063   0.4934   0.1569
   1.500   0.2264   0.00576   0.00091   0.0057   0.4670   0.3373
   2.000   0.2728   0.00444   0.00098   0.0070   0.3706   0.9410
   2.500   0.3259   0.00640   0.00165   0.0065   0.0020   0.9623
   3.000   0.3778   0.00654   0.00181   0.0076   0.0030   0.9808
