  
       XFOIL         Version 6.99
  
 Calculated polar for: n5h15.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0957   0.00742   0.00167   0.0010   0.5639   0.0022
  -1.500  -0.0408   0.00724   0.00152   0.0011   0.5594   0.0051
  -1.000   0.0141   0.00713   0.00141   0.0011   0.5495   0.0018
  -0.500   0.0675   0.00691   0.00127   0.0014   0.5402   0.0256
   0.000   0.1205   0.00675   0.00122   0.0017   0.5247   0.0571
   0.500   0.1703   0.00657   0.00118   0.0026   0.4972   0.1396
   1.000   0.2110   0.00604   0.00114   0.0052   0.4677   0.3498
   1.500   0.2249   0.00459   0.00094   0.0134   0.4507   0.7782
   2.000   0.2734   0.00454   0.00106   0.0149   0.4379   0.8504
   2.500   0.3202   0.00522   0.00140   0.0161   0.3561   0.8672
   3.000   0.3293   0.00773   0.00274   0.0236   0.0021   0.8807
   3.500   0.3800   0.00800   0.00298   0.0242   0.0027   0.8862
   4.000   0.4300   0.00826   0.00322   0.0248   0.0039   0.8917
   4.500   0.4763   0.00859   0.00356   0.0262   0.0032   0.8970
