  
       XFOIL         Version 6.99
  
 Calculated polar for: dae31.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.5239   0.00590   0.00131  -0.1570   0.6668   0.0142
  -1.500   0.5825   0.00572   0.00111  -0.1573   0.6587   0.0161
  -1.000   0.6405   0.00564   0.00099  -0.1575   0.6458   0.0178
  -0.500   0.6982   0.00562   0.00092  -0.1576   0.6301   0.0208
   0.000   0.7559   0.00559   0.00088  -0.1578   0.6150   0.0270
   0.500   0.8130   0.00559   0.00089  -0.1579   0.5973   0.0498
   1.000   0.8694   0.00559   0.00095  -0.1579   0.5756   0.1030
   1.500   0.9253   0.00559   0.00106  -0.1580   0.5517   0.1963
   2.000   0.9804   0.00560   0.00123  -0.1579   0.5264   0.3263
   2.500   1.0344   0.00565   0.00147  -0.1577   0.4993   0.4927
