  
       XFOIL         Version 6.99
  
 Calculated polar for: m3.dat                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500  -0.1581   0.00643   0.00122  -0.0012   0.7100   0.0699
  -1.000  -0.1084   0.00530   0.00088  -0.0004   0.6688   0.3195
  -0.500  -0.0551   0.00481   0.00076  -0.0001   0.6209   0.4719
   0.000   0.0001   0.00472   0.00073  -0.0000   0.5559   0.5533
   0.500   0.0552   0.00480   0.00075   0.0001   0.4726   0.6218
   1.000   0.1109   0.00498   0.00082   0.0000   0.3951   0.6687
   1.500   0.1658   0.00532   0.00094   0.0001   0.2956   0.7107
   2.000   0.2158   0.00643   0.00131   0.0009   0.0737   0.7446
   2.500   0.2701   0.00692   0.00162   0.0012   0.0015   0.7782
   3.000   0.3270   0.00705   0.00180   0.0011   0.0011   0.8080
   3.500   0.3835   0.00719   0.00200   0.0011   0.0012   0.8385
   4.000   0.4398   0.00737   0.00224   0.0011   0.0014   0.8662
   4.500   0.4957   0.00757   0.00249   0.0013   0.0017   0.8909
   5.000   0.5512   0.00782   0.00278   0.0015   0.0020   0.9115
   5.500   0.6062   0.00810   0.00311   0.0019   0.0024   0.9298
   6.000   0.6602   0.00846   0.00351   0.0025   0.0025   0.9465
   6.500   0.7127   0.00892   0.00404   0.0033   0.0023   0.9616
   7.000   0.7630   0.00952   0.00472   0.0047   0.0020   0.9760
