  
       XFOIL         Version 6.99
  
 Calculated polar for: goe257.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1758   0.00752   0.00224  -0.0728   0.5691   0.0044
  -1.500   0.2351   0.00727   0.00185  -0.0733   0.5524   0.0054
  -1.000   0.2940   0.00724   0.00173  -0.0739   0.5236   0.0045
   0.000   0.4107   0.00735   0.00162  -0.0751   0.4437   0.0179
   1.000   0.5273   0.00754   0.00179  -0.0764   0.4098   0.0230
   1.500   0.5856   0.00754   0.00177  -0.0771   0.3973   0.0242
   2.000   0.6438   0.00757   0.00176  -0.0778   0.3805   0.0259
   2.500   0.6977   0.00890   0.00224  -0.0783   0.1842   0.0277
   3.000   0.7516   0.01025   0.00292  -0.0786   0.0022   0.0308
